date,open,high,low,close
2018-12-20,18600.53,18741.23,17955.41,18291.52
2018-12-21,18291.52,18351.87,18170.07,18236.21
2018-12-24,18236.21,18552.97,18073.82,18393.96
2018-12-25,18393.96,18518.38,18372.3,18499.94
2018-12-26,18499.94,18861.24,18060.13,18198.56
2018-12-27,18198.56,18530.51,18004.08,18360.97
2018-12-28,18360.97,18544.95,18341.52,18495.69
2018-12-31,18495.69,18520.09,18202.76,18299.94
2019-01-01,18299.94,18336.65,18234.21,18261.79
2019-01-02,18261.79,18571.13,18235.35,18490.05
2019-01-03,18490.05,18730.7,18033.16,18234.25
2019-01-04,18234.25,18386.49,18164.57,18322.78
2019-01-07,18322.78,18796.29,18150.62,18553.66
2019-01-08,18553.66,18632.31,18529.78,18594.36
2019-01-09,18594.36,18624.5,18585.89,18610.41
2019-01-10,18610.41,18851.13,18483.06,18723.9
2019-01-11,18723.9,18855.77,18258.47,18446.93
2019-01-14,18446.93,18688.76,18425.03,18584.92
2019-01-15,18584.92,18892.37,18423.11,18777.05
2019-01-16,18777.05,19012.68,18510.66,18569.6
2019-01-17,18569.6,19087.48,18299.74,18883.39
2019-01-18,18883.39,19194.02,18823.2,19104.82
2019-01-21,19104.82,19632.77,18882.08,19398.2
2019-01-22,19398.2,19609.08,19288.25,19529.95
2019-01-23,19529.95,19710.98,19301.82,19352.65
2019-01-24,19352.65,20045.1,19015.98,19695.11
2019-01-25,19695.11,20119.67,19559.4,19891.94
2019-01-28,19891.94,20037.65,18955.11,19350.38
2019-01-29,19350.38,19371.23,19241.49,19298.86
2019-01-30,19298.86,19871.54,19238.46,19683.1
2019-01-31,19683.1,20083.04,19483.76,20035.49
2019-02-01,20035.49,20149.3,19976.57,20090.49
2019-02-04,20090.49,20218.79,19883.28,19934.97
2019-02-05,19934.97,20147.26,19787.53,20084.98
2019-02-06,20084.98,20283.26,19897.29,19919.33
2019-02-07,19919.33,20065.69,19878.1,19986.75
2019-02-08,19986.75,20377.63,19954.32,20179.1
2019-02-11,20179.1,20299.35,19974.19,20076.58
2019-02-12,20076.58,20109.1,20009.76,20045.23
2019-02-13,20045.23,20051.18,20000.8,20011.87
2019-02-14,20011.87,20065.54,19765.69,19859.53
2019-02-15,19859.53,19886.64,19739.16,19764.15
2019-02-18,19764.15,19822.76,19667.25,19714.08
2019-02-19,19714.08,19714.71,19710.98,19712.51
2019-02-20,19712.51,19881.43,19662.8,19828.3
2019-02-21,19828.3,19864.36,19687.61,19733.93
2019-02-22,19733.93,19788.25,19658.48,19669.38
2019-02-25,19669.38,19846.69,19602.35,19809.93
2019-02-26,19809.93,19925.11,19670.71,19700.34
2019-02-27,19700.34,19707.52,19696.74,19705.35
2019-02-28,19705.35,19874.71,19490.1,19533.27
2019-03-01,19533.27,19597.73,19492.99,19584.49
2019-03-04,19584.49,20413.76,19207.67,20176.4
2019-03-05,20176.4,20178.93,20164.81,20170.62
2019-03-06,20170.62,20198.72,19901.07,19997.88
2019-03-07,19997.88,20681.05,19668.89,20392.39
2019-03-08,20392.39,20449.51,20269.84,20332.56
2019-03-11,20332.56,20535.53,20213.4,20432.84
2019-03-12,20432.84,20886.88,19797.7,20011.83
2019-03-13,20011.83,20014.21,20011.03,20013.08
2019-03-14,20013.08,20200.84,19411.85,19715.74
2019-03-15,19715.74,20053.36,19615.15,19933.91
2019-03-18,19933.91,19974.91,19801.3,19865.51
2019-03-19,19865.51,19912.82,19812.15,19824.24
2019-03-20,19824.24,19863.0,19731.32,19770.75
2019-03-21,19770.75,20439.58,19420.75,20265.15
2019-03-22,20265.15,20277.02,20222.57,20241.86
2019-03-25,20241.86,20320.62,20217.3,20302.27
2019-03-26,20302.27,20381.58,19999.27,20069.4
2019-03-27,20069.4,20191.45,19833.21,19960.4
2019-03-28,19960.4,20297.34,19910.24,20155.35
2019-03-29,20155.35,20579.7,20100.13,20437.47
2019-04-01,20437.47,20510.93,20228.2,20334.36
2019-04-02,20334.36,20423.93,20191.22,20227.74
2019-04-03,20227.74,20388.28,20100.57,20347.54
2019-04-04,20347.54,20365.22,19986.44,20172.06
2019-04-05,20172.06,20351.51,19841.53,19987.41
2019-04-08,19987.41,20064.82,19796.97,19859.29
2019-04-09,19859.29,19994.1,19788.16,19971.34
2019-04-10,19971.34,20041.47,19564.59,19777.58
2019-04-11,19777.58,19852.71,19580.51,19655.4
2019-04-12,19655.4,19725.01,19483.23,19545.95
2019-04-15,19545.95,19720.26,19426.92,19645.18
2019-04-16,19645.18,19739.7,19524.7,19551.62
2019-04-17,19551.62,19870.38,19460.25,19832.84
2019-04-18,19832.84,19900.23,19791.05,19870.77
2019-04-19,19870.77,20143.98,19188.04,19457.35
2019-04-22,19457.35,19862.27,18952.03,19061.56
2019-04-23,19061.56,19442.97,18860.64,19399.85
2019-04-24,19399.85,19477.41,19257.74,19299.0
2019-04-25,19299.0,19393.54,19261.08,19372.24
2019-04-26,19372.24,19443.99,19276.3,19294.75
2019-04-29,19294.75,19786.57,19203.79,19546.96
2019-04-30,19546.96,19852.05,19471.33,19690.73
2019-05-01,19690.73,20129.17,19645.47,20064.58
2019-05-02,20064.58,20122.59,20053.95,20094.29
2019-05-03,20094.29,20494.43,20058.29,20364.73
2019-05-06,20364.73,20426.12,20353.41,20393.6
2019-05-07,20393.6,20502.86,20341.43,20455.24
2019-05-08,20455.24,20857.94,20253.43,20643.25
2019-05-09,20643.25,20719.68,20525.61,20559.54
2019-05-10,20559.54,20976.32,20475.18,20749.93
2019-05-13,20749.93,21215.63,20690.9,21065.88
2019-05-14,21065.88,21225.84,20390.17,20731.04
2019-05-15,20731.04,20811.2,20638.44,20660.04
2019-05-16,20660.04,20826.66,20631.28,20802.7
2019-05-17,20802.7,20810.85,20751.41,20773.47
2019-05-20,20773.47,20811.99,20756.11,20801.56
2019-05-21,20801.56,21308.19,19623.04,20189.75
2019-05-22,20189.75,20408.27,20085.53,20294.07
2019-05-23,20294.07,20910.27,20242.69,20612.89
2019-05-24,20612.89,20713.44,20228.77,20427.6
2019-05-27,20427.6,21193.17,20023.69,20794.75
2019-05-28,20794.75,21139.62,20718.41,21041.3
2019-05-29,21041.3,21108.67,20713.18,20819.04
2019-05-30,20819.04,21145.55,20578.27,21084.09
2019-05-31,21084.09,21114.23,21021.7,21040.05
2019-06-03,21040.05,21336.15,20422.06,20648.23
2019-06-04,20648.23,20649.31,20643.51,20644.39
2019-06-05,20644.39,20937.79,20464.51,20842.85
2019-06-06,20842.85,20902.08,20806.34,20875.32
2019-06-07,20875.32,20994.8,20803.98,20940.87
2019-06-10,20940.87,21367.17,20813.64,21217.78
2019-06-11,21217.78,21229.11,21192.94,21202.35
2019-06-12,21202.35,21239.76,21166.53,21232.75
2019-06-13,21232.75,21610.47,20958.5,21565.34
2019-06-14,21565.34,21802.38,21535.3,21705.97
2019-06-17,21705.97,21801.23,21630.34,21772.77
2019-06-18,21772.77,22032.41,21206.61,21513.29
2019-06-19,21513.29,21575.4,21050.45,21113.62
2019-06-20,21113.62,21260.97,20839.22,20942.52
2019-06-21,20942.52,21117.58,20849.1,21069.54
2019-06-24,21069.54,21203.65,20526.25,20798.7
2019-06-25,20798.7,20803.11,20785.1,20789.62
2019-06-26,20789.62,21357.75,20657.77,21075.65
2019-06-27,21075.65,21393.06,20659.64,20765.97
2019-06-28,20765.97,21065.87,19616.7,20188.23
2019-07-01,20188.23,20232.38,20083.63,20115.26
2019-07-02,20115.26,20630.07,20059.44,20357.43
2019-07-03,20357.43,20439.89,20350.78,20406.38
2019-07-04,20406.38,20571.73,20350.5,20508.25
2019-07-05,20508.25,20732.15,20434.07,20611.51
2019-07-08,20611.51,20781.81,20385.67,20419.35
2019-07-09,20419.35,20563.62,20021.94,20232.98
2019-07-10,20232.98,20259.21,20195.44,20201.29
2019-07-11,20201.29,20439.7,20044.2,20355.75
2019-07-12,20355.75,20761.28,19633.95,19948.65
2019-07-15,19948.65,20005.72,19555.7,19684.99
2019-07-16,19684.99,19756.97,19445.7,19555.18
2019-07-17,19555.18,19608.05,19426.67,19456.32
2019-07-18,19456.32,19519.3,19406.33,19505.81
2019-07-19,19505.81,19508.23,19488.32,19497.35
2019-07-22,19497.35,19563.96,19370.76,19403.89
2019-07-23,19403.89,20158.26,19283.94,19754.12
2019-07-24,19754.12,19782.16,19738.88,19767.63
2019-07-25,19767.63,19865.19,19738.06,19822.05
2019-07-26,19822.05,20105.84,19721.28,19969.27
2019-07-29,19969.27,20092.66,19695.53,19832.87
2019-07-30,19832.87,20300.09,19456.37,20203.36
2019-07-31,20203.36,20601.14,20072.76,20456.01
2019-08-01,20456.01,20504.4,20447.37,20478.98
2019-08-02,20478.98,20485.15,20465.64,20469.71
2019-08-05,20469.71,20815.12,20378.34,20669.33
2019-08-06,20669.33,20683.4,20646.2,20653.71
2019-08-07,20653.71,20781.15,20585.35,20723.04
2019-08-08,20723.04,20743.69,20693.14,20701.57
2019-08-09,20701.57,20911.82,20689.24,20797.6
2019-08-12,20797.6,21307.2,20733.81,21072.04
2019-08-13,21072.04,21456.89,21018.02,21252.52
2019-08-14,21252.52,21348.81,20878.52,21032.66
2019-08-15,21032.66,21182.8,21006.06,21128.97
2019-08-16,21128.97,21176.42,21022.8,21078.12
2019-08-19,21078.12,21117.39,20765.58,20874.17
2019-08-20,20874.17,21098.21,20811.62,21049.3
2019-08-21,21049.3,21363.2,20765.39,21328.06
2019-08-22,21328.06,21505.66,21280.99,21411.87
2019-08-23,21411.87,21421.42,21341.75,21350.54
2019-08-26,21350.54,21393.43,20782.57,21024.42
2019-08-27,21024.42,21271.08,20810.2,21246.15
2019-08-28,21246.15,21257.48,21222.83,21230.98
2019-08-29,21230.98,21238.45,21220.14,21224.6
2019-08-30,21224.6,21450.58,21047.73,21386.17
2019-09-02,21386.17,21475.65,21088.31,21211.46
2019-09-03,21211.46,21228.54,21178.06,21194.64
2019-09-04,21194.64,21230.09,21056.79,21092.43
2019-09-05,21092.43,21101.23,21054.01,21073.76
2019-09-06,21073.76,21102.76,20872.37,20922.59
2019-09-09,20922.59,21150.23,20176.17,20436.02
2019-09-10,20436.02,20477.87,20357.73,20374.74
2019-09-11,20374.74,20794.05,20316.42,20591.31
2019-09-12,20591.31,20656.53,20570.93,20642.9
2019-09-13,20642.9,20804.49,20421.31,20452.26
2019-09-16,20452.26,20491.86,20013.4,20165.63
2019-09-17,20165.63,20288.55,19954.19,20013.06
2019-09-18,20013.06,20215.1,19907.37,20110.44
2019-09-19,20110.44,20199.52,19890.41,19949.2
2019-09-20,19949.2,20050.03,19707.99,19829.12
2019-09-23,19829.12,20067.63,19786.91,19984.33
2019-09-24,19984.33,20143.91,19942.88,20067.8
2019-09-25,20067.8,20104.19,19646.67,19875.67
2019-09-26,19875.67,20184.36,19587.5,20118.39
2019-09-27,20118.39,20622.27,20015.68,20363.86
2019-09-30,20363.86,21196.11,19961.08,20879.36
2019-10-01,20879.36,21090.16,20096.51,20424.39
2019-10-02,20424.39,20987.46,19705.79,19880.69
2019-10-03,19880.69,19972.1,19848.25,19926.26
2019-10-04,19926.26,20146.89,19912.99,20038.97
2019-10-07,20038.97,20296.28,19662.44,19765.79
2019-10-08,19765.79,19969.13,19531.33,19572.52
2019-10-09,19572.52,19923.39,19369.21,19813.37
2019-10-10,19813.37,20022.45,19722.35,19932.59
2019-10-11,19932.59,20245.89,19852.17,20131.89
2019-10-14,20131.89,21097.13,19958.79,20628.05
2019-10-15,20628.05,20871.86,20033.33,20318.59
2019-10-16,20318.59,20599.28,20283.84,20527.97
2019-10-17,20527.97,20681.34,20516.7,20603.36
2019-10-18,20603.36,20867.58,20173.81,20312.23
2019-10-21,20312.23,20628.02,20180.35,20527.76
2019-10-22,20527.76,20529.76,20507.09,20510.39
2019-10-23,20510.39,20730.87,20105.12,20196.74
2019-10-24,20196.74,20958.55,19753.08,20731.15
2019-10-25,20731.15,20812.67,20700.33,20778.54
2019-10-28,20778.54,21092.15,20725.52,21045.14
2019-10-29,21045.14,21597.35,20274.71,20547.21
2019-10-30,20547.21,20922.47,20282.78,20845.6
2019-10-31,20845.6,20958.73,20779.55,20906.17
2019-11-01,20906.17,21440.5,19891.87,20356.12
2019-11-04,20356.12,20496.75,20346.13,20454.78
2019-11-05,20454.78,20505.53,20442.46,20491.05
2019-11-06,20491.05,21077.01,20451.65,20825.35
2019-11-07,20825.35,21609.82,20637.28,21237.87
2019-11-08,21237.87,21520.68,21190.38,21429.35
2019-11-11,21429.35,22122.72,20844.94,22005.3
2019-11-12,22005.3,22083.84,21970.22,22070.01
2019-11-13,22070.01,22437.31,21885.02,22263.14
2019-11-14,22263.14,22374.18,21937.5,21970.87
2019-11-15,21970.87,22666.11,21545.66,22381.2
2019-11-18,22381.2,22411.57,22377.67,22399.43
2019-11-19,22399.43,22684.01,22312.91,22566.46
2019-11-20,22566.46,22748.66,21964.11,22066.36
2019-11-21,22066.36,22728.57,21971.91,22524.19
2019-11-22,22524.19,23432.18,21997.67,22964.75
2019-11-25,22964.75,23562.54,21356.35,22158.02
2019-11-26,22158.02,22364.94,21456.92,21776.94
2019-11-27,21776.94,22061.29,21293.18,21442.57
2019-11-28,21442.57,21560.72,21372.47,21537.77
2019-11-29,21537.77,21787.34,20996.63,21248.49
2019-12-02,21248.49,21499.1,21111.3,21400.38
2019-12-03,21400.38,21581.94,21369.26,21502.32
2019-12-04,21502.32,22767.07,21306.0,22123.83
2019-12-05,22123.83,22200.25,21430.65,21802.89
2019-12-06,21802.89,21820.0,21763.9,21779.9
2019-12-09,21779.9,21839.46,21424.03,21473.84
2019-12-10,21473.84,21563.06,21455.08,21526.36
2019-12-11,21526.36,21749.93,20967.95,21247.44
2019-12-12,21247.44,21253.53,21237.68,21240.35
2019-12-13,21240.35,21320.0,20918.01,21058.75
2019-12-16,21058.75,21752.96,20686.49,21521.16
2019-12-17,21521.16,21789.7,21469.72,21687.67
2019-12-18,21687.67,21906.09,21526.54,21833.82
2019-12-19,21833.82,22230.24,21675.91,22186.81
2019-12-20,22186.81,22359.63,21872.11,21981.86
2019-12-23,21981.86,22451.97,21835.96,22225.2
2019-12-24,22225.2,22412.07,22193.63,22361.01
2019-12-25,22361.01,22381.49,22301.28,22333.44
2019-12-26,22333.44,22389.92,22135.72,22214.08
2019-12-27,22214.08,22223.29,22153.68,22180.97
2019-12-30,22180.97,22233.15,21704.01,21950.73
2019-12-31,21950.73,22136.17,21442.04,21617.38
2020-01-01,21617.38,21729.54,21456.32,21479.44
2020-01-02,21479.44,22232.78,21051.04,21857.03
2020-01-03,21857.03,21956.81,21807.78,21935.81
2020-01-06,21935.81,21981.4,21916.67,21961.69
2020-01-07,21961.69,22041.34,21452.53,21629.1
2020-01-08,21629.1,21684.7,21248.8,21429.76
2020-01-09,21429.76,22289.58,21122.98,21847.33
2020-01-10,21847.33,22193.8,21617.15,22081.43
2020-01-13,22081.43,22198.61,21740.98,21919.22
2020-01-14,21919.22,21942.89,21912.65,21934.63
2020-01-15,21934.63,21943.04,21909.0,21920.03
2020-01-16,21920.03,21922.84,21888.18,21905.1
2020-01-17,21905.1,22105.58,21886.34,22004.78
2020-01-20,22004.78,22483.86,21770.88,22299.68
2020-01-21,22299.68,22438.24,22187.74,22398.31
2020-01-22,22398.31,22540.36,22276.26,22513.17
2020-01-23,22513.17,22666.76,22413.39,22601.5
2020-01-24,22601.5,23033.91,21762.21,22086.41
2020-01-27,22086.41,22164.74,21843.8,21952.25
2020-01-28,21952.25,21993.58,21859.87,21872.61
2020-01-29,21872.61,22124.43,21816.68,22038.12
2020-01-30,22038.12,22103.52,22031.8,22079.33
2020-01-31,22079.33,22227.15,22038.0,22163.95
2020-02-03,22163.95,22329.11,22104.71,22247.37
2020-02-04,22247.37,22421.95,22179.92,22336.31
2020-02-05,22336.31,22680.71,22080.88,22557.71
2020-02-06,22557.71,23177.09,22194.07,23019.06
2020-02-07,23019.06,23337.47,22963.19,23203.24
2020-02-10,23203.24,23262.2,23182.71,23233.63
2020-02-11,23233.63,23278.5,22998.22,23105.22
2020-02-12,23105.22,23111.7,23075.0,23082.03
2020-02-13,23082.03,23135.96,22826.95,22914.81
2020-02-14,22914.81,22932.26,22871.85,22888.48
2020-02-17,22888.48,22948.65,22654.85,22773.0
2020-02-18,22773.0,22777.5,22772.31,22776.85
2020-02-19,22776.85,22952.48,22363.12,22536.67
2020-02-20,22536.67,22605.19,22531.79,22568.46
2020-02-21,22568.46,22819.55,22537.59,22776.35
2020-02-24,22776.35,22841.39,22770.96,22812.28
2020-02-25,22812.28,23125.3,22256.15,22537.84
2020-02-26,22537.84,22564.29,22423.54,22445.64
2020-02-27,22445.64,22455.09,22378.65,22405.54
2020-02-28,22405.54,22585.81,22124.5,22253.85
2020-03-02,22253.85,22570.67,21905.75,21976.88
2020-03-03,21976.88,22241.82,21953.48,22200.57
2020-03-04,22200.57,22584.62,21372.36,21741.98
2020-03-05,21741.98,21773.73,21677.77,21684.98
2020-03-06,21684.98,21945.6,20965.31,21129.16
2020-03-09,21129.16,21609.2,20952.51,21460.93
2020-03-10,21460.93,21666.77,21429.67,21612.21
2020-03-11,21612.21,21826.06,21530.91,21728.1
2020-03-12,21728.1,21795.1,21500.51,21620.48
2020-03-13,21620.48,21635.48,21559.79,21589.53
2020-03-16,21589.53,21671.01,21496.22,21521.16
2020-03-17,21521.16,21545.87,21511.27,21539.5
2020-03-18,21539.5,21569.96,21516.4,21559.14
2020-03-19,21559.14,21730.08,21453.86,21675.61
2020-03-20,21675.61,21735.74,21489.86,21568.62
2020-03-23,21568.62,21778.86,21551.67,21671.02
2020-03-24,21671.02,21878.92,21642.65,21782.72
2020-03-25,21782.72,22226.23,21589.69,22070.15
2020-03-26,22070.15,22644.83,21470.22,21589.72
2020-03-27,21589.72,21638.95,21334.99,21389.87
2020-03-30,21389.87,22155.42,21008.72,21746.91
2020-03-31,21746.91,21845.42,21554.6,21629.09
2020-04-01,21629.09,21766.48,21262.79,21383.84
2020-04-02,21383.84,21803.87,21180.36,21712.6
2020-04-03,21712.6,22416.7,21412.92,22124.64
2020-04-06,22124.64,22304.02,22046.65,22283.71
2020-04-07,22283.71,22448.64,21987.61,22111.59
2020-04-08,22111.59,22462.1,21913.19,22314.88
2020-04-09,22314.88,22525.2,21904.89,22083.39
2020-04-10,22083.39,22175.08,21713.99,21846.75
2020-04-13,21846.75,21848.36,21846.15,21847.66
2020-04-14,21847.66,22204.79,21404.7,21454.39
2020-04-15,21454.39,21457.28,21452.51,21456.05
2020-04-16,21456.05,21459.19,21427.99,21440.36
2020-04-17,21440.36,21630.85,21022.4,21170.37
2020-04-20,21170.37,21448.51,21143.99,21381.74
2020-04-21,21381.74,21421.87,21367.34,21401.34
2020-04-22,21401.34,21513.98,21368.94,21457.91
2020-04-23,21457.91,21847.82,21234.2,21660.47
2020-04-24,21660.47,21765.9,21309.17,21394.04
2020-04-27,21394.04,21489.98,21363.47,21463.99
2020-04-28,21463.99,22193.09,21102.97,21928.63
2020-04-29,21928.63,22286.4,21869.52,22229.35
2020-04-30,22229.35,22262.37,22219.17,22254.08
2020-05-01,22254.08,22404.81,21698.1,21975.12
2020-05-04,21975.12,22492.95,21945.37,22218.69
2020-05-05,22218.69,22400.33,22064.87,22361.81
2020-05-06,22361.81,23320.52,21917.92,22885.89
2020-05-07,22885.89,23256.47,22162.25,22556.46
2020-05-08,22556.46,22781.25,22313.47,22345.92
2020-05-11,22345.92,22662.79,22091.54,22579.91
2020-05-12,22579.91,22624.51,22217.92,22402.9
2020-05-13,22402.9,22501.8,22122.6,22250.76
2020-05-14,22250.76,22604.91,22169.56,22433.69
2020-05-15,22433.69,22526.63,22209.53,22265.23
2020-05-18,22265.23,22300.31,22258.09,22281.72
2020-05-19,22281.72,22347.83,22249.93,22315.44
2020-05-20,22315.44,22492.5,21913.96,22104.38
2020-05-21,22104.38,22143.92,22032.74,22050.42
2020-05-22,22050.42,22294.12,21276.96,21623.03
2020-05-25,21623.03,21659.12,21616.35,21641.83
2020-05-26,21641.83,21745.41,21003.81,21316.59
2020-05-27,21316.59,21455.61,21126.14,21190.24
2020-05-28,21190.24,21388.85,21160.79,21288.04
2020-05-29,21288.04,21428.59,21254.45,21353.36
2020-06-01,21353.36,21415.29,21234.33,21255.79
2020-06-02,21255.79,21267.1,21211.89,21225.48
2020-06-03,21225.48,21316.3,21159.26,21288.87
2020-06-04,21288.87,21398.8,21238.24,21342.68
2020-06-05,21342.68,21564.04,21254.65,21446.14
2020-06-08,21446.14,21524.45,21168.02,21277.65
2020-06-09,21277.65,21330.21,21258.74,21320.31
2020-06-10,21320.31,22272.46,20817.22,21800.56
2020-06-11,21800.56,22318.43,21533.66,22069.3
2020-06-12,22069.3,22375.79,21681.13,21800.53
2020-06-15,21800.53,22230.8,21712.5,22033.67
2020-06-16,22033.67,22447.84,21976.23,22234.69
2020-06-17,22234.69,22275.54,22208.66,22259.86
2020-06-18,22259.86,22271.49,22231.2,22237.55
2020-06-19,22237.55,22284.96,22205.22,22273.79
2020-06-22,22273.79,22645.28,22102.88,22497.28
2020-06-23,22497.28,22968.3,22291.25,22731.32
2020-06-24,22731.32,22736.3,22684.71,22708.28
2020-06-25,22708.28,23046.89,22467.26,22934.13
2020-06-26,22934.13,23311.02,22889.67,23132.71
2020-06-29,23132.71,23336.96,22927.46,23310.02
2020-06-30,23310.02,23341.26,23243.86,23273.15
2020-07-01,23273.15,23461.72,23036.16,23107.2
2020-07-02,23107.2,23250.25,22877.2,22957.11
2020-07-03,22957.11,23081.32,22916.46,23039.59
2020-07-06,23039.59,23057.15,23031.6,23051.47
2020-07-07,23051.47,23368.36,22925.45,23242.82
2020-07-08,23242.82,23249.06,23188.82,23218.06
2020-07-09,23218.06,23242.16,23167.06,23189.0
2020-07-10,23189.0,23197.4,23165.39,23173.91
2020-07-13,23173.91,23284.85,22973.17,23063.23
2020-07-14,23063.23,23238.25,22995.52,23175.36
2020-07-15,23175.36,23447.8,23101.2,23339.07
2020-07-16,23339.07,23452.39,23009.85,23189.1
2020-07-17,23189.1,23413.67,23164.79,23340.89
2020-07-20,23340.89,23346.77,23312.6,23322.76
2020-07-21,23322.76,23352.67,23171.64,23194.08
2020-07-22,23194.08,23386.31,23080.38,23295.44
2020-07-23,23295.44,23415.43,23027.19,23114.64
2020-07-24,23114.64,23129.47,23063.03,23085.7
2020-07-27,23085.7,23100.12,22858.44,22982.11
2020-07-28,22982.11,23070.39,22971.74,23047.21
2020-07-29,23047.21,23394.82,22908.54,23282.82
2020-07-30,23282.82,23349.29,23151.98,23203.99
2020-07-31,23203.99,23295.56,23137.44,23260.12
2020-08-03,23260.12,23261.09,23259.93,23260.62
2020-08-04,23260.62,23355.97,23250.96,23307.29
2020-08-05,23307.29,23322.2,23303.47,23315.23
2020-08-06,23315.23,23504.48,23185.26,23443.88
2020-08-07,23443.88,23453.84,23301.44,23344.86
2020-08-10,23344.86,23369.6,23160.25,23203.49
2020-08-11,23203.49,23300.47,23009.76,23067.1
2020-08-12,23067.1,23421.57,22368.56,22733.8
2020-08-13,22733.8,22874.37,22413.56,22514.93
2020-08-14,22514.93,22524.59,22482.15,22492.36
2020-08-17,22492.36,22507.6,22385.88,22438.07
2020-08-18,22438.07,22513.82,22427.19,22499.35
2020-08-19,22499.35,22669.73,22296.64,22344.51
2020-08-20,22344.51,22388.18,22302.11,22381.34
2020-08-21,22381.34,22707.56,22132.67,22619.17
2020-08-24,22619.17,22676.09,22585.32,22670.24
2020-08-25,22670.24,22707.25,22586.99,22631.12
2020-08-26,22631.12,22641.53,22595.36,22605.9
2020-08-27,22605.9,22670.85,22583.06,22648.78
2020-08-28,22648.78,22834.64,22371.32,22432.75
2020-08-31,22432.75,22480.46,22411.11,22465.85
2020-09-01,22465.85,22687.06,22432.69,22588.06
2020-09-02,22588.06,22845.08,22558.43,22739.09
2020-09-03,22739.09,22771.51,22423.11,22513.61
2020-09-04,22513.61,22880.22,21829.26,22195.16
2020-09-07,22195.16,22214.03,22097.86,22131.63
2020-09-08,22131.63,22151.6,22109.68,22114.15
2020-09-09,22114.15,22192.37,22013.35,22047.82
2020-09-10,22047.82,22196.88,22011.42,22124.16
2020-09-11,22124.16,22195.87,21537.51,21848.98
2020-09-14,21848.98,22119.2,21711.11,21977.08
2020-09-15,21977.08,22325.99,21838.14,22273.79
2020-09-16,22273.79,22460.15,22170.72,22402.75
2020-09-17,22402.75,22575.05,21947.97,22174.89
2020-09-18,22174.89,22219.58,22067.92,22089.0
2020-09-21,22089.0,22148.42,21839.22,21950.78
2020-09-22,21950.78,22072.86,21651.51,21790.37
2020-09-23,21790.37,22151.12,21622.61,22062.74
2020-09-24,22062.74,22162.14,21931.21,21961.42
2020-09-25,21961.42,22326.94,21683.02,22285.5
2020-09-28,22285.5,22402.02,21983.25,22025.23
2020-09-29,22025.23,22197.15,21636.36,21698.07
2020-09-30,21698.07,21889.87,21633.06,21850.07
2020-10-01,21850.07,21861.47,21846.02,21859.3
2020-10-02,21859.3,21905.07,21807.01,21818.38
2020-10-05,21818.38,21999.96,21756.24,21905.98
2020-10-06,21905.98,22597.08,21777.01,22315.4
2020-10-07,22315.4,22557.03,21935.13,22057.18
2020-10-08,22057.18,22455.65,21393.21,21709.87
2020-10-09,21709.87,21984.34,21618.87,21947.6
2020-10-12,21947.6,22059.82,21923.24,22017.24
2020-10-13,22017.24,22148.91,21977.19,22101.31
2020-10-14,22101.31,22217.24,22069.65,22155.04
2020-10-15,22155.04,22731.85,21250.47,21630.91
2020-10-16,21630.91,21656.96,21575.58,21603.15
2020-10-19,21603.15,21788.41,21334.29,21423.86
2020-10-20,21423.86,21851.08,20486.7,20984.92
2020-10-21,20984.92,21644.44,20642.96,21317.07
2020-10-22,21317.07,21589.11,21289.35,21494.35
2020-10-23,21494.35,22141.08,21119.83,21899.73
2020-10-26,21899.73,22006.2,21511.11,21683.62
2020-10-27,21683.62,21939.66,21634.75,21834.21
2020-10-28,21834.21,21904.13,21514.84,21668.17
2020-10-29,21668.17,22071.44,21014.53,21321.71
2020-10-30,21321.71,21334.26,21304.63,21310.83
2020-11-02,21310.83,21702.14,21106.03,21544.09
2020-11-03,21544.09,21545.34,21538.83,21540.78
2020-11-04,21540.78,21545.98,21481.95,21489.32
2020-11-05,21489.32,21570.12,21395.33,21420.55
2020-11-06,21420.55,21824.77,21356.93,21657.53
2020-11-09,21657.53,21887.56,21565.53,21778.54
2020-11-10,21778.54,22264.2,21615.17,22002.04
2020-11-11,22002.04,22290.03,21843.33,22197.18
2020-11-12,22197.18,22271.21,22066.77,22122.96
2020-11-13,22122.96,22217.27,21836.17,21946.01
2020-11-16,21946.01,22039.57,21840.04,21857.47
2020-11-17,21857.47,22308.09,21619.47,22088.03
2020-11-18,22088.03,22104.1,21981.05,22031.05
2020-11-19,22031.05,22236.98,21493.28,21732.1
2020-11-20,21732.1,21750.73,21546.04,21604.16
2020-11-23,21604.16,21700.42,21329.3,21469.67
2020-11-24,21469.67,21655.77,21163.2,21307.62
2020-11-25,21307.62,22270.99,20998.91,21761.36
2020-11-26,21761.36,21819.7,21534.27,21626.65
2020-11-27,21626.65,21793.91,21552.71,21723.84
2020-11-30,21723.84,21789.31,21541.72,21639.79
2020-12-01,21639.79,21866.29,21107.77,21388.23
2020-12-02,21388.23,21558.42,21280.06,21518.02
2020-12-03,21518.02,22148.98,21248.53,21871.36
2020-12-04,21871.36,23000.56,21354.99,22640.63
2020-12-07,22640.63,22725.82,22107.51,22372.15
2020-12-08,22372.15,23138.43,22176.19,22856.68
2020-12-09,22856.68,22987.58,22585.04,22673.35
2020-12-10,22673.35,23132.16,22098.93,22169.65
2020-12-11,22169.65,22198.89,22161.17,22187.67
2020-12-14,22187.67,22860.98,22107.73,22599.85
